 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
      ;Bin;Bin;        ;       ; Pixels;Pixels;Pixels;Pixels;Pixels;Area  ;  Area;    Area ;   Diffuse; Diffuse ;Diffuse ;Direct ; Direct  ;Direct  ;Openness;Openness;       ;       ;  Direct;  Diffuse; Total ;  Direct;  Diffuse; Total;   Direct;  Diffuse; Total
 All; 33;  5; 65.0000; 18.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33;  6; 65.0000; 22.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33;  7; 65.0000; 26.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33;  8; 65.0000; 30.0000;     4;     0;     0;     0;     4;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33;  9; 65.0000; 34.0000;     9;     0;     0;     0;     9;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 10; 65.0000; 38.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 11; 65.0000; 42.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 12; 65.0000; 46.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 13; 65.0000; 50.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 14; 65.0000; 54.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 15; 65.0000; 58.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 16; 65.0000; 62.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 17; 65.0000; 66.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 18; 65.0000; 70.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 19; 65.0000; 74.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 20; 65.0000; 78.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 21; 65.0000; 82.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 22; 65.0000; 86.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 23; 65.0000; 90.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 24; 65.0000; 94.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 25; 65.0000; 98.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 26; 65.0000;102.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 27; 65.0000;106.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 28; 65.0000;110.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 29; 65.0000;114.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 30; 65.0000;118.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 31; 65.0000;122.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 32; 65.0000;126.0000;     8;     0;     0;     0;     8;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 33; 65.0000;130.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 34; 65.0000;134.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 35; 65.0000;138.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 36; 65.0000;142.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.023996;0.004550;0.028546;0.023996;0.004550;0.028546;0.023996;0.004550;0.028546
 All; 33; 37; 65.0000;146.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.040578;0.004550;0.045129;0.040578;0.004550;0.045129;0.040578;0.004550;0.045129
 All; 33; 38; 65.0000;150.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.042996;0.004550;0.047546;0.042996;0.004550;0.047546;0.042996;0.004550;0.047546
 All; 33; 39; 65.0000;154.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.028219;0.004550;0.032770;0.028219;0.004550;0.032770;0.028219;0.004550;0.032770
 All; 33; 40; 65.0000;158.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.023953;0.004550;0.028503;0.023953;0.004550;0.028503;0.023953;0.004550;0.028503
 All; 33; 41; 65.0000;162.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.021828;0.004550;0.026379;0.021828;0.004550;0.026379;0.021828;0.004550;0.026379
 All; 33; 42; 65.0000;166.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.021581;0.004550;0.026131;0.021581;0.004550;0.026131;0.021581;0.004550;0.026131
 All; 33; 43; 65.0000;170.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.020216;0.004550;0.024767;0.020216;0.004550;0.024767;0.020216;0.004550;0.024767
 All; 33; 44; 65.0000;174.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.019388;0.004550;0.023938;0.019388;0.004550;0.023938;0.019388;0.004550;0.023938
 All; 33; 45; 65.0000;178.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.019142;0.004550;0.023692;0.019142;0.004550;0.023692;0.019142;0.004550;0.023692
 All; 33; 46; 65.0000;182.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.018863;0.004550;0.023413;0.018863;0.004550;0.023413;0.018863;0.004550;0.023413
 All; 33; 47; 65.0000;186.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.019936;0.004550;0.024486;0.019936;0.004550;0.024486;0.019936;0.004550;0.024486
 All; 33; 48; 65.0000;190.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.020218;0.004550;0.024769;0.020218;0.004550;0.024769;0.020218;0.004550;0.024769
 All; 33; 49; 65.0000;194.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.019928;0.004550;0.024479;0.019928;0.004550;0.024479;0.019928;0.004550;0.024479
 All; 33; 50; 65.0000;198.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.022644;0.004550;0.027194;0.022644;0.004550;0.027194;0.022644;0.004550;0.027194
 All; 33; 51; 65.0000;202.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.025312;0.004550;0.029863;0.025312;0.004550;0.029863;0.025312;0.004550;0.029863
 All; 33; 52; 65.0000;206.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.027946;0.004550;0.032497;0.027946;0.004550;0.032497;0.027946;0.004550;0.032497
 All; 33; 53; 65.0000;210.0000;     4;     0;     0;     0;     4;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.039744;0.004550;0.044294;0.039744;0.004550;0.044294;0.039744;0.004550;0.044294
 All; 33; 54; 65.0000;214.0000;     9;     0;     0;     0;     9;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.040333;0.004550;0.044883;0.040333;0.004550;0.044883;0.040333;0.004550;0.044883
 All; 33; 55; 65.0000;218.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.024811;0.004550;0.029362;0.024811;0.004550;0.029362;0.024811;0.004550;0.029362
 All; 33; 56; 65.0000;222.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 57; 65.0000;226.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 58; 65.0000;230.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 59; 65.0000;234.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 60; 65.0000;238.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 61; 65.0000;242.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 62; 65.0000;246.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 63; 65.0000;250.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 64; 65.0000;254.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 65; 65.0000;258.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 66; 65.0000;262.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 67; 65.0000;266.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 68; 65.0000;270.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 69; 65.0000;274.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 70; 65.0000;278.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 71; 65.0000;282.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 72; 65.0000;286.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 73; 65.0000;290.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 74; 65.0000;294.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 75; 65.0000;298.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 76; 65.0000;302.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 77; 65.0000;306.0000;     8;     0;     0;     0;     8;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 78; 65.0000;310.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 79; 65.0000;314.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 80; 65.0000;318.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 81; 65.0000;322.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 82; 65.0000;326.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 83; 65.0000;330.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 84; 65.0000;334.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 85; 65.0000;338.0000;     5;     0;     0;     0;     5;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 86; 65.0000;342.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 87; 65.0000;346.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 88; 65.0000;350.0000;     7;     0;     0;     0;     7;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 89; 65.0000;354.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 33; 90; 65.0000;358.0000;     6;     0;     0;     0;     6;0.000164;0.000000;0.000164;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.016390;0.016390;0.000297;0.000358;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550;0.000000;0.004550;0.004550
 All; 34;  1; 67.0000;  2.0000;     5;     0;     0;     0;     5;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
 All; 34;  2; 67.0000;  6.0000;     6;     0;     0;     0;     6;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
 All; 34;  3; 67.0000; 10.0000;     5;     0;     0;     0;     5;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
 All; 34;  4; 67.0000; 14.0000;     4;     0;     0;     0;     4;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
 All; 34;  5; 67.0000; 18.0000;     5;     0;     0;     0;     5;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
 All; 34;  6; 67.0000; 22.0000;     6;     0;     0;     0;     6;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
 All; 34;  7; 67.0000; 26.0000;     4;     0;     0;     0;     4;0.000152;0.000000;0.000152;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.015154;0.015154;0.000279;0.000340;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273;0.000000;0.004273;0.004273
